ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_feature,misc_val,mo_sold,yr_sold,saleprice,porch_total,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw,fence_No Fence,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
20,76.0,9591,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,2004,2005,VinylSd,VinylSd,BrkFace,262.0,4,TA,PConc,5,3,3,6,1088.0,1,0.0,625.0,1713.0,5,Y,1713,0,0,1713,1.0,0.0,2,0,3,1,5,7,Typ,1,4,Attchd,2004.0,3,3.0,856.0,3,3,Y,0,26,0,0,170,0,0,None,0,1,2009,274900,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80,69.05520046484602,14115,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,1980,1980,Plywood,Plywood,BrkFace,225.0,3,TA,CBlock,4,3,3,6,1036.0,1,0.0,336.0,1372.0,3,Y,1472,0,0,1472,1.0,0.0,2,0,3,1,3,6,Typ,2,3,Attchd,1980.0,1,2.0,588.0,3,3,Y,233,48,0,0,0,0,0,None,0,6,2009,187500,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,75.0,9675,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,2005,2005,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,2,6,341.0,1,0.0,772.0,1113.0,5,Y,1113,858,0,1971,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2005.0,2,2.0,689.0,3,3,Y,0,48,0,0,0,0,0,None,0,2,2009,253000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
180,21.0,1974,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,Twnhs,4,7,1973,2006,CemntBd,CmentBd,None,0.0,3,Gd,CBlock,4,3,3,6,501.0,1,0.0,25.0,526.0,4,Y,526,462,0,988,1.0,0.0,1,0,2,1,3,5,Typ,0,0,BuiltIn,1973.0,2,1.0,297.0,3,3,Y,120,101,0,0,0,0,0,None,0,6,2008,105000,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,85.0,11475,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,6,1961,1961,HdBoard,HdBoard,BrkFace,90.0,3,TA,CBlock,3,3,4,5,568.0,1,0.0,640.0,1208.0,5,Y,1576,0,0,1576,1.0,0.0,1,0,4,1,4,7,Typ,1,1,BuiltIn,1961.0,3,2.0,368.0,3,3,Y,85,0,0,0,0,0,0,None,0,9,2009,174500,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,69.05520046484602,21533,Pave,No_alley,IR2,Lvl,AllPub,Gtl,Feedr,Norm,1Fam,7,5,1996,1997,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1065.0,1065.0,5,Y,1065,984,0,2049,0.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,1997.0,1,2.0,467.0,3,3,Y,120,48,0,0,0,0,0,None,0,8,2006,210900,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,50.0,9350,Pave,No_alley,Reg,Bnk,AllPub,Gtl,Norm,Norm,1Fam,4,6,1947,1979,WdShing,Wd Shng,None,0.0,3,TA,CBlock,3,2,1,2,192.0,1,0.0,564.0,756.0,5,Y,1169,0,362,1531,0.0,0.0,1,0,3,1,3,8,Typ,1,3,Detchd,1947.0,1,1.0,209.0,2,3,Y,0,0,0,0,0,0,0,None,0,6,2010,127000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,59.0,8198,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,TwnhsE,7,5,2004,2004,VinylSd,VinylSd,Stone,146.0,4,TA,PConc,4,3,3,6,720.0,1,0.0,638.0,1358.0,5,Y,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2004.0,2,2.0,484.0,3,3,Y,192,30,0,0,0,0,0,None,0,7,2008,207000,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,69.05520046484602,13250,Pave,No_alley,IR1,Lvl,AllPub,Gtl,RRNn,Norm,1Fam,7,6,1978,1978,HdBoard,HdBoard,BrkFace,256.0,3,TA,CBlock,4,3,1,1,0.0,1,0.0,832.0,832.0,3,Y,1154,896,0,2050,0.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,1978.0,2,2.0,529.0,3,3,Y,192,192,0,0,0,0,0,None,0,5,2009,154000,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,52.0,51974,Pave,No_alley,IR1,Lvl,AllPub,Gtl,PosN,Norm,1Fam,9,5,2006,2007,VinylSd,VinylSd,BrkFace,710.0,5,TA,PConc,5,3,3,6,1101.0,1,0.0,1559.0,2660.0,5,Y,2338,0,0,2338,1.0,0.0,2,1,4,1,4,8,Typ,2,4,Attchd,2005.0,3,3.0,1110.0,4,3,Y,0,135,0,0,322,0,0,None,0,6,2007,591587,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
190,94.0,22136,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Artery,Norm,2fmCon,5,5,1925,1975,MetalSd,MetalSd,None,0.0,3,Fa,CBlock,3,3,2,6,1018.0,1,0.0,1153.0,2171.0,3,Y,1392,1248,0,2640,2.0,0.0,2,1,5,1,3,10,Maj1,1,4,Attchd,1977.0,2,3.0,1008.0,3,3,N,631,48,148,0,0,0,0,None,0,7,2006,180000,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,65.0,8944,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,Duplex,5,5,1967,1967,Plywood,Plywood,None,0.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,1584.0,1584.0,3,Y,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,Mod,0,0,Detchd,1967.0,1,3.0,792.0,3,3,Y,0,152,0,0,0,0,0,None,0,4,2009,124000,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,69.05520046484602,9839,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,8,1980,2006,MetalSd,MetalSd,None,0.0,3,Gd,PConc,4,3,1,5,462.0,1,0.0,250.0,712.0,5,Y,1375,862,0,2237,0.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,1980.0,3,2.0,440.0,3,3,Y,305,24,0,0,0,0,0,Shed,2500,2,2009,204000,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,52.0,6292,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,7,1928,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,861.0,861.0,4,Y,877,600,0,1477,0.0,1.0,2,0,3,1,3,6,Typ,1,4,Detchd,1928.0,1,1.0,216.0,3,3,Y,0,50,0,0,0,0,0,None,0,8,2009,145000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,88.0,9680,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,6,1967,1967,Wd Sdng,Plywood,BrkFace,268.0,3,TA,CBlock,3,3,1,4,1010.0,1,0.0,500.0,1510.0,5,Y,1510,0,0,1510,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,1967.0,2,2.0,517.0,3,3,Y,0,40,0,0,204,0,0,None,0,4,2010,178900,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,82.0,9452,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,1997,1998,VinylSd,VinylSd,BrkFace,423.0,4,TA,PConc,4,3,1,6,1074.0,1,0.0,322.0,1396.0,5,Y,1407,985,0,2392,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1997.0,3,3.0,870.0,3,3,Y,0,70,0,0,0,0,0,None,0,6,2006,348000,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,60.0,9144,Pave,Pave,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,4,1915,2004,VinylSd,VinylSd,None,0.0,3,Gd,BrkTil,3,3,1,1,0.0,1,0.0,810.0,810.0,5,Y,1170,546,0,1716,0.0,0.0,2,0,4,1,4,8,Typ,0,0,Detchd,1970.0,1,2.0,672.0,3,3,Y,0,195,0,0,0,0,0,None,0,3,2008,162500,195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,70.0,8425,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Feedr,Norm,2fmCon,5,6,1971,1990,HdBoard,HdBoard,None,0.0,3,TA,CBlock,4,3,3,6,748.0,1,0.0,20.0,768.0,4,Y,868,0,0,868,1.0,0.0,1,0,2,1,3,6,Typ,0,0,Detchd,1989.0,1,2.0,576.0,3,3,Y,138,0,0,0,0,0,0,None,0,5,2007,119900,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,63.0,9084,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,1998,1998,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,935.0,935.0,4,Y,955,677,0,1632,0.0,0.0,2,1,3,1,3,8,Typ,1,3,Attchd,1998.0,3,2.0,462.0,3,3,Y,0,28,0,0,0,0,0,None,0,6,2006,176500,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,50.0,7420,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Artery,Artery,2fmCon,5,6,1939,1950,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,3,3,1,6,851.0,1,0.0,140.0,991.0,5,Y,1077,0,0,1077,1.0,0.0,1,0,2,2,3,5,Typ,2,3,Attchd,1939.0,2,1.0,205.0,4,3,Y,0,4,0,0,0,0,0,None,0,1,2008,118000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,57.0,7677,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,5,1953,1953,VinylSd,VinylSd,None,0.0,3,TA,CBlock,3,3,1,4,570.0,1,0.0,203.0,773.0,4,Y,773,0,0,773,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1953.0,1,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,None,0,4,2008,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,58.0,16770,Pave,No_alley,IR2,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,1998,1998,VinylSd,VinylSd,BrkFace,30.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1195.0,1195.0,4,Y,1195,644,0,1839,0.0,0.0,2,1,4,1,3,7,Typ,0,0,Attchd,1998.0,3,2.0,486.0,3,3,Y,0,81,0,0,0,0,0,None,0,6,2010,221000,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,69.05520046484602,16545,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,1998,1998,VinylSd,VinylSd,BrkFace,731.0,4,TA,PConc,4,3,2,6,781.0,1,0.0,503.0,1284.0,5,Y,1310,1140,0,2450,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1998.0,3,3.0,1069.0,3,3,Y,0,126,0,0,0,0,0,None,0,5,2009,340000,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,60.0,11414,Pave,No_alley,IR1,Lvl,AllPub,Gtl,RRAn,Feedr,1Fam,7,8,1910,1993,HdBoard,HdBoard,None,0.0,3,Gd,BrkTil,4,3,1,1,0.0,1,0.0,728.0,728.0,3,N,1136,883,0,2019,0.0,0.0,1,0,3,1,4,8,Typ,0,0,Detchd,1997.0,1,2.0,532.0,3,3,Y,509,135,0,0,0,0,0,None,0,10,2009,167500,644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,116.0,13501,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,2006,2006,VinylSd,VinylSd,Stone,208.0,4,TA,PConc,4,3,1,6,63.0,1,0.0,1560.0,1623.0,5,Y,1636,0,0,1636,1.0,0.0,2,0,3,1,4,8,Typ,1,4,Attchd,2006.0,2,3.0,865.0,3,3,Y,0,60,0,0,0,0,0,None,0,6,2007,255000,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80,59.0,9434,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,2004,2005,WdShing,Wd Shng,None,0.0,4,TA,PConc,4,3,2,1,0.0,1,0.0,384.0,384.0,5,Y,744,630,0,1374,0.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,None,0,8,2009,170000,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
180,35.0,3675,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,TwnhsE,5,5,2005,2005,VinylSd,VinylSd,BrkFace,80.0,3,TA,PConc,4,3,4,6,547.0,1,0.0,0.0,547.0,4,Y,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Basment,2005.0,3,2.0,525.0,3,3,Y,0,28,0,0,0,0,0,None,0,5,2006,145000,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
180,21.0,1890,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,Twnhs,4,7,1972,1972,CemntBd,CmentBd,None,0.0,3,Gd,CBlock,4,3,3,5,495.0,1,0.0,135.0,630.0,4,Y,630,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,0,No Garage,1978.7077955601446,0,0.0,0.0,0,0,Y,88,0,0,0,0,0,0,None,0,6,2008,81000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,87.0,11029,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,8,1958,2002,MetalSd,MetalSd,None,0.0,5,TA,CBlock,4,3,1,5,528.0,4,411.0,245.0,1184.0,5,Y,1414,0,0,1414,1.0,0.0,1,0,3,1,3,6,Min1,1,3,Attchd,1990.0,1,2.0,601.0,3,3,Y,0,51,0,0,190,0,0,None,0,5,2008,176500,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,75.0,10084,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,2004,2005,VinylSd,VinylSd,Stone,186.0,4,TA,PConc,5,3,3,6,1369.0,1,0.0,317.0,1686.0,5,Y,1694,0,0,1694,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2004.0,2,2.0,636.0,3,3,Y,255,57,0,0,0,0,0,None,0,8,2007,307000,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,68.0,9543,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,2001,2001,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,845.0,845.0,5,Y,845,845,0,1690,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2001.0,2,2.0,517.0,3,3,Y,0,103,0,0,0,0,0,None,0,2,2007,190550,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,94.0,13005,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,7,1980,1980,CemntBd,CmentBd,BrkFace,278.0,4,TA,CBlock,4,3,1,6,692.0,1,0.0,153.0,845.0,3,Y,1153,1200,0,2353,1.0,0.0,2,1,4,1,5,10,Typ,1,3,Attchd,1983.0,2,2.0,484.0,3,3,Y,288,195,0,0,0,0,0,None,0,8,2009,260000,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
